95,"{""refString"":""Boisduval J.B. Voyage de découvertes de l’Astrolabe. Exécuté par ordre du Roi, pendant les années 1826, 1827, 1829, sous le commandement de M.J.Dumont d'Urville. Faune Entomologique de l'Océan Pacifique, avec l'illustration des insectes nouveaux receuillis pendant le voyage. 2me partie. Coléoptères et autres Ordres. Tatsu. Paris 2:1-716 (152-247). (1835)."",""yearStart"":1835,""volume"":2,""pageStart"":1,""pageEnd"":716}","{""itemId"":41060,""yearAggr"":1913,""titleName"":""The Review of applied entomology."",""volume"":""v.4 (1916)"",""partPages"":null,""titleYearStart"":1913,""titleYearEnd"":1989,""pageNum"":679}",0.2
95,"{""refString"":""Boisduval J.B. Voyage de découvertes de l’Astrolabe. Exécuté par ordre du Roi, pendant les années 1826, 1827, 1829, sous le commandement de M.J.Dumont d'Urville. Faune Entomologique de l'Océan Pacifique, avec l'illustration des insectes nouveaux receuillis pendant le voyage. 2me partie. Coléoptères et autres Ordres. Tatsu. Paris 2:1-716 (152-247). (1835)."",""yearStart"":1835,""volume"":2,""pageStart"":1,""pageEnd"":716}","{""itemId"":137657,""yearAggr"":1914,""titleName"":""The coco-nut"",""volume"":null,""partPages"":null,""titleYearStart"":1914,""titleYearEnd"":null,""pageNum"":207}",0.2
95,"{""refString"":""Boisduval J.B. Voyage de découvertes de l’Astrolabe. Exécuté par ordre du Roi, pendant les années 1826, 1827, 1829, sous le commandement de M.J.Dumont d'Urville. Faune Entomologique de l'Océan Pacifique, avec l'illustration des insectes nouveaux receuillis pendant le voyage. 2me partie. Coléoptères et autres Ordres. Tatsu. Paris 2:1-716 (152-247). (1835)."",""yearStart"":1835,""volume"":2,""pageStart"":1,""pageEnd"":716}","{""itemId"":187365,""yearAggr"":1914,""titleName"":""Abhandlungen der Senckenbergischen Naturforschenden Gesellschaft."",""volume"":""Bd.36 (1914-1920)"",""partPages"":null,""titleYearStart"":1854,""titleYearEnd"":null,""pageNum"":169}",0.2
95,"{""refString"":""Boisduval J.B. Voyage de découvertes de l’Astrolabe. Exécuté par ordre du Roi, pendant les années 1826, 1827, 1829, sous le commandement de M.J.Dumont d'Urville. Faune Entomologique de l'Océan Pacifique, avec l'illustration des insectes nouveaux receuillis pendant le voyage. 2me partie. Coléoptères et autres Ordres. Tatsu. Paris 2:1-716 (152-247). (1835)."",""yearStart"":1835,""volume"":2,""pageStart"":1,""pageEnd"":716}","{""itemId"":181363,""yearAggr"":1917,""titleName"":""Nova Guinea :"",""volume"":""v.4 (1917)"",""partPages"":null,""titleYearStart"":1909,""titleYearEnd"":1936,""pageNum"":483}",0.2
95,"{""refString"":""Boisduval J.B. Voyage de découvertes de l’Astrolabe. Exécuté par ordre du Roi, pendant les années 1826, 1827, 1829, sous le commandement de M.J.Dumont d'Urville. Faune Entomologique de l'Océan Pacifique, avec l'illustration des insectes nouveaux receuillis pendant le voyage. 2me partie. Coléoptères et autres Ordres. Tatsu. Paris 2:1-716 (152-247). (1835)."",""yearStart"":1835,""volume"":2,""pageStart"":1,""pageEnd"":716}","{""itemId"":185267,""yearAggr"":1920,""titleName"":""Insektenbörse"",""volume"":""Jahrg.37 (1920)"",""partPages"":null,""titleYearStart"":1909,""titleYearEnd"":1980,""pageNum"":82}",0.2
95,"{""refString"":""Boisduval J.B. Voyage de découvertes de l’Astrolabe. Exécuté par ordre du Roi, pendant les années 1826, 1827, 1829, sous le commandement de M.J.Dumont d'Urville. Faune Entomologique de l'Océan Pacifique, avec l'illustration des insectes nouveaux receuillis pendant le voyage. 2me partie. Coléoptères et autres Ordres. Tatsu. Paris 2:1-716 (152-247). (1835)."",""yearStart"":1835,""volume"":2,""pageStart"":1,""pageEnd"":716}","{""itemId"":60418,""yearAggr"":1921,""titleName"":""Handbuch der Pflanzenkrankheiten"",""volume"":""5"",""partPages"":null,""titleYearStart"":1921,""titleYearEnd"":1941,""pageNum"":345}",0.2
95,"{""refString"":""Boisduval J.B. Voyage de découvertes de l’Astrolabe. Exécuté par ordre du Roi, pendant les années 1826, 1827, 1829, sous le commandement de M.J.Dumont d'Urville. Faune Entomologique de l'Océan Pacifique, avec l'illustration des insectes nouveaux receuillis pendant le voyage. 2me partie. Coléoptères et autres Ordres. Tatsu. Paris 2:1-716 (152-247). (1835)."",""yearStart"":1835,""volume"":2,""pageStart"":1,""pageEnd"":716}","{""itemId"":71886,""yearAggr"":1932,""titleName"":""Handbuch der Pflanzenkrankheiten."",""volume"":""Bd.5 (1932)"",""partPages"":null,""titleYearStart"":1909,""titleYearEnd"":null,""pageNum"":345}",0.2
95,"{""refString"":""Boisduval J.B. Voyage de découvertes de l’Astrolabe. Exécuté par ordre du Roi, pendant les années 1826, 1827, 1829, sous le commandement de M.J.Dumont d'Urville. Faune Entomologique de l'Océan Pacifique, avec l'illustration des insectes nouveaux receuillis pendant le voyage. 2me partie. Coléoptères et autres Ordres. Tatsu. Paris 2:1-716 (152-247). (1835)."",""yearStart"":1835,""volume"":2,""pageStart"":1,""pageEnd"":716}","{""itemId"":89774,""yearAggr"":1958,""titleName"":""Tijdschrift voor entomologie"",""volume"":""d.101 (1958)"",""partPages"":""223-228"",""titleYearStart"":1857,""titleYearEnd"":null,""pageNum"":226}",0.2
95,"{""refString"":""Boisduval J.B. Voyage de découvertes de l’Astrolabe. Exécuté par ordre du Roi, pendant les années 1826, 1827, 1829, sous le commandement de M.J.Dumont d'Urville. Faune Entomologique de l'Océan Pacifique, avec l'illustration des insectes nouveaux receuillis pendant le voyage. 2me partie. Coléoptères et autres Ordres. Tatsu. Paris 2:1-716 (152-247). (1835)."",""yearStart"":1835,""volume"":2,""pageStart"":1,""pageEnd"":716}","{""itemId"":156287,""yearAggr"":1958,""titleName"":""Bonner zoologische Beiträge :"",""volume"":""Bd.9-10 (1958-1959)"",""partPages"":null,""titleYearStart"":1950,""titleYearEnd"":2009,""pageNum"":125}",0.2
95,"{""refString"":""Boisduval J.B. Voyage de découvertes de l’Astrolabe. Exécuté par ordre du Roi, pendant les années 1826, 1827, 1829, sous le commandement de M.J.Dumont d'Urville. Faune Entomologique de l'Océan Pacifique, avec l'illustration des insectes nouveaux receuillis pendant le voyage. 2me partie. Coléoptères et autres Ordres. Tatsu. Paris 2:1-716 (152-247). (1835)."",""yearStart"":1835,""volume"":2,""pageStart"":1,""pageEnd"":716}","{""itemId"":264740,""yearAggr"":1962,""titleName"":""Entomologische berichten"",""volume"":""d.22 (1962)"",""partPages"":null,""titleYearStart"":1901,""titleYearEnd"":null,""pageNum"":207}",0.2
95,"{""refString"":""Boisduval J.B. Voyage de découvertes de l’Astrolabe. Exécuté par ordre du Roi, pendant les années 1826, 1827, 1829, sous le commandement de M.J.Dumont d'Urville. Faune Entomologique de l'Océan Pacifique, avec l'illustration des insectes nouveaux receuillis pendant le voyage. 2me partie. Coléoptères et autres Ordres. Tatsu. Paris 2:1-716 (152-247). (1835)."",""yearStart"":1835,""volume"":2,""pageStart"":1,""pageEnd"":716}","{""itemId"":233345,""yearAggr"":1992,""titleName"":""Collection of entomopathogenic fungal cultures :"",""volume"":""ARS-110"",""partPages"":null,""titleYearStart"":1992,""titleYearEnd"":null,""pageNum"":57}",0.2
95,"{""refString"":""Boisduval J.B. Voyage de découvertes de l’Astrolabe. Exécuté par ordre du Roi, pendant les années 1826, 1827, 1829, sous le commandement de M.J.Dumont d'Urville. Faune Entomologique de l'Océan Pacifique, avec l'illustration des insectes nouveaux receuillis pendant le voyage. 2me partie. Coléoptères et autres Ordres. Tatsu. Paris 2:1-716 (152-247). (1835)."",""yearStart"":1835,""volume"":2,""pageStart"":1,""pageEnd"":716}","{""itemId"":253723,""yearAggr"":2011,""titleName"":""Biodiversity, biogeography and nature conservation in Wallacea and New Guinea"",""volume"":""v.1 (2011)"",""partPages"":null,""titleYearStart"":2011,""titleYearEnd"":null,""pageNum"":429}",0.2
95,"{""refString"":""Boisduval J.B. Voyage de découvertes de l’Astrolabe. Exécuté par ordre du Roi, pendant les années 1826, 1827, 1829, sous le commandement de M.J.Dumont d'Urville. Faune Entomologique de l'Océan Pacifique, avec l'illustration des insectes nouveaux receuillis pendant le voyage. 2me partie. Coléoptères et autres Ordres. Tatsu. Paris 2:1-716 (152-247). (1835)."",""yearStart"":1835,""volume"":2,""pageStart"":1,""pageEnd"":716}","{""itemId"":108747,""yearAggr"":1875,""titleName"":""Mittheilungen aus dem K. Zoologischen Museum zu Dresden."",""volume"":""2.Heft (1877)"",""partPages"":""135-161"",""titleYearStart"":1875,""titleYearEnd"":1878,""pageNum"":0}",0.2
95,"{""refString"":""Boisduval J.B. Voyage de découvertes de l’Astrolabe. Exécuté par ordre du Roi, pendant les années 1826, 1827, 1829, sous le commandement de M.J.Dumont d'Urville. Faune Entomologique de l'Océan Pacifique, avec l'illustration des insectes nouveaux receuillis pendant le voyage. 2me partie. Coléoptères et autres Ordres. Tatsu. Paris 2:1-716 (152-247). (1835)."",""yearStart"":1835,""volume"":2,""pageStart"":1,""pageEnd"":716}","{""itemId"":50811,""yearAggr"":1902,""titleName"":""Index animalium"",""volume"":""sec.2:pt.33=pp.879-1098 [Prionopus-Zyxomma; Acetosae-Voltzi]"",""partPages"":null,""titleYearStart"":1902,""titleYearEnd"":1933,""pageNum"":937}",0.2
95,"{""refString"":""Boisduval J.B. Voyage de découvertes de l’Astrolabe. Exécuté par ordre du Roi, pendant les années 1826, 1827, 1829, sous le commandement de M.J.Dumont d'Urville. Faune Entomologique de l'Océan Pacifique, avec l'illustration des insectes nouveaux receuillis pendant le voyage. 2me partie. Coléoptères et autres Ordres. Tatsu. Paris 2:1-716 (152-247). (1835)."",""yearStart"":1835,""volume"":2,""pageStart"":1,""pageEnd"":716}","{""itemId"":136424,""yearAggr"":1902,""titleName"":""Index animalium"",""volume"":""sec.2:pt.[29-33]=pp.1-1098 [Epilogue]"",""partPages"":null,""titleYearStart"":1902,""titleYearEnd"":1933,""pageNum"":937}",0.2
46,"{""refString"":""A. W. Hill. In: Kew Bull., 323. (1908)."",""yearStart"":1908}","{""itemId"":42869,""yearAggr"":1908,""titleName"":""Bulletin of miscellaneous information"",""volume"":""1908"",""partPages"":null,""titleYearStart"":1900,""titleYearEnd"":1941,""pageNum"":321}",0.2
278,"{""refString"":""Torr. & A. Gray. In: Fl. N. Am. 2: 440. (1843)."",""yearStart"":1843,""volume"":2,""pageStart"":440}","{""itemId"":13830,""yearAggr"":1753,""titleName"":""Caroli Linnaei ... Species plantarum"",""volume"":""vol. 2"",""partPages"":null,""titleYearStart"":1753,""titleYearEnd"":null,""pageNum"":871}",0.2
278,"{""refString"":""Torr. & A. Gray. In: Fl. N. Am. 2: 440. (1843)."",""yearStart"":1843,""volume"":2,""pageStart"":440}","{""itemId"":29518,""yearAggr"":1822,""titleName"":""Flora Romana D. Joannis Francisci Maratti ..."",""volume"":""t. 2"",""partPages"":null,""titleYearStart"":1822,""titleYearEnd"":null,""pageNum"":249}",0.2
278,"{""refString"":""Torr. & A. Gray. In: Fl. N. Am. 2: 440. (1843)."",""yearStart"":1843,""volume"":2,""pageStart"":440}","{""itemId"":122422,""yearAggr"":1891,""titleName"":""La naturaleza."",""volume"":""ser.2 t.2 1891-1896 pt. 2"",""partPages"":null,""titleYearStart"":1870,""titleYearEnd"":1912,""pageNum"":0}",0.2
278,"{""refString"":""Torr. & A. Gray. In: Fl. N. Am. 2: 440. (1843)."",""yearStart"":1843,""volume"":2,""pageStart"":440}","{""itemId"":40365,""yearAggr"":1900,""titleName"":""Flora Pyrenaea per ordines naturales gradatim digesta"",""volume"":""v.2 (1900)"",""partPages"":null,""titleYearStart"":1897,""titleYearEnd"":1901,""pageNum"":194}",0.2
278,"{""refString"":""Torr. & A. Gray. In: Fl. N. Am. 2: 440. (1843)."",""yearStart"":1843,""volume"":2,""pageStart"":440}","{""itemId"":84236,""yearAggr"":1908,""titleName"":""Species plantarum :"",""volume"":""t.2 (1753)"",""partPages"":null,""titleYearStart"":1908,""titleYearEnd"":null,""pageNum"":866}",0.2
278,"{""refString"":""Torr. & A. Gray. In: Fl. N. Am. 2: 440. (1843)."",""yearStart"":1843,""volume"":2,""pageStart"":440}","{""itemId"":210652,""yearAggr"":1917,""titleName"":""Beihefte zum botanischen Centralblatt."",""volume"":""Bd.35:Abt.2 (1917)"",""partPages"":null,""titleYearStart"":1904,""titleYearEnd"":1933,""pageNum"":73}",0.2
160,"{""refString"":""Metcalf, Z.P. General catalogue of the Homoptera. Fascicle VI. Cicadelloidea. Part 1. Tettigellidae. Washington, D.C.: USDA. II? p. (1965)."",""yearStart"":1965}","{""itemId"":107164,""yearAggr"":1962,""titleName"":""General catalogue of the Hemiptera."",""volume"":""fasc.6:pt.1-3 (1962-1965)"",""partPages"":null,""titleYearStart"":1927,""titleYearEnd"":1971,""pageNum"":676}",0.95
197,"{""refString"":""Elmer. In: Leafl. Philipp. Bot. 5: 1836. (1913)."",""yearStart"":1913,""volume"":5,""pageStart"":1836}","{""itemId"":6764,""yearAggr"":1912,""titleName"":""Leaflets of Philippine botany."",""volume"":""v.5 (1912-1913)"",""partPages"":null,""titleYearStart"":1906,""titleYearEnd"":1939,""pageNum"":1836}",0.95
197,"{""refString"":""Elmer. In: Leafl. Philipp. Bot. 5: 1836. (1913)."",""yearStart"":1913,""volume"":5,""pageStart"":1836}","{""itemId"":1121,""yearAggr"":1916,""titleName"":""The Philippine journal of science"",""volume"":""v.11:sect.C (1916) [Botany]"",""partPages"":null,""titleYearStart"":1906,""titleYearEnd"":null,""pageNum"":30}",0.2
197,"{""refString"":""Elmer. In: Leafl. Philipp. Bot. 5: 1836. (1913)."",""yearStart"":1913,""volume"":5,""pageStart"":1836}","{""itemId"":209433,""yearAggr"":1916,""titleName"":""The Philippine journal of science"",""volume"":""v.11:sect.C (1916) [Botany]"",""partPages"":null,""titleYearStart"":1906,""titleYearEnd"":null,""pageNum"":30}",0.2
197,"{""refString"":""Elmer. In: Leafl. Philipp. Bot. 5: 1836. (1913)."",""yearStart"":1913,""volume"":5,""pageStart"":1836}","{""itemId"":265594,""yearAggr"":1916,""titleName"":""The Philippine journal of science"",""volume"":""v.11:sect.C (1916) [Botany]"",""partPages"":null,""titleYearStart"":1906,""titleYearEnd"":null,""pageNum"":30}",0.2
369,"{""refString"":""Raf. In: Autik. Bot.: 65. (1840)."",""yearStart"":1840}","{""itemId"":57632,""yearAggr"":1815,""titleName"":""Autikon botanikon :"",""volume"":null,""partPages"":null,""titleYearStart"":1815,""titleYearEnd"":1840,""pageNum"":65}",0.95
369,"{""refString"":""Raf. In: Autik. Bot.: 65. (1840)."",""yearStart"":1840}","{""itemId"":71358,""yearAggr"":1815,""titleName"":""Autikon botanikon."",""volume"":null,""partPages"":null,""titleYearStart"":1815,""titleYearEnd"":1840,""pageNum"":65}",0.95
369,"{""refString"":""Raf. In: Autik. Bot.: 65. (1840)."",""yearStart"":1840}","{""itemId"":11567,""yearAggr"":1840,""titleName"":""Nomenclator botanicus, seu, Synonymia plantarum universalis"",""volume"":""v.1-2"",""partPages"":""1-852"",""titleYearStart"":1840,""titleYearEnd"":1841,""pageNum"":774}",0.2
369,"{""refString"":""Raf. In: Autik. Bot.: 65. (1840)."",""yearStart"":1840}","{""itemId"":11567,""yearAggr"":1840,""titleName"":""Nomenclator botanicus, seu, Synonymia plantarum universalis"",""volume"":""v.1-2"",""partPages"":""1-810"",""titleYearStart"":1840,""titleYearEnd"":1841,""pageNum"":160}",0.2
369,"{""refString"":""Raf. In: Autik. Bot.: 65. (1840)."",""yearStart"":1840}","{""itemId"":33967,""yearAggr"":1840,""titleName"":""Autikon botanikon."",""volume"":""Pt.1, text"",""partPages"":null,""titleYearStart"":1815,""titleYearEnd"":1840,""pageNum"":65}",0.2
369,"{""refString"":""Raf. In: Autik. Bot.: 65. (1840)."",""yearStart"":1840}","{""itemId"":113484,""yearAggr"":1853,""titleName"":""Dictionnaire classique des sciences naturelles :"",""volume"":""t.7 (1841)"",""partPages"":null,""titleYearStart"":1853,""titleYearEnd"":null,""pageNum"":477}",0.2
369,"{""refString"":""Raf. In: Autik. Bot.: 65. (1840)."",""yearStart"":1840}","{""itemId"":97936,""yearAggr"":1845,""titleName"":""Hortus suburbanus Calcuttensis"",""volume"":null,""partPages"":null,""titleYearStart"":1845,""titleYearEnd"":null,""pageNum"":603}",0.2
369,"{""refString"":""Raf. In: Autik. Bot.: 65. (1840)."",""yearStart"":1840}","{""itemId"":188209,""yearAggr"":1845,""titleName"":""Hortus suburbanus calcuttensis.  A catalogue of the plants which have been cultivated in the Hon. East India company’s botanical garden, Calcutta, and in the Serampore botanical garden ... from the beginning of both establishments (1786 and 1800) to the e"",""volume"":null,""partPages"":null,""titleYearStart"":1845,""titleYearEnd"":null,""pageNum"":603}",0.2
141,"{""refString"":""E. Petit. In: Bot. Tidsskr. 14: 245. (1885)."",""yearStart"":1885,""volume"":14,""pageStart"":245}","{""itemId"":156077,""yearAggr"":1884,""titleName"":""Botanisk tidsskrift"",""volume"":""b.14 (1884-1885)"",""partPages"":null,""titleYearStart"":1866,""titleYearEnd"":1981,""pageNum"":297}",0.95
54,"{""refString"":""Mäklin, F. G. [New species and notes]. In: Mannerheim, C. G. Dritter Nachtrag zur Kaefer-Fauna der Nord-Amerikanischer Laender des Russischen Reiches. Bulletin de la Société Impériale des Naturalistes de Moscou, 26 (3): 95-273. (1853)."",""yearStart"":1853,""volume"":26,""pageStart"":95,""pageEnd"":273}","{""itemId"":107026,""yearAggr"":1853,""titleName"":""Bulletin de la Société impériale des naturalistes de Moscou"",""volume"":""t.26:no.3-4 (1853)"",""partPages"":null,""titleYearStart"":1829,""titleYearEnd"":1916,""pageNum"":192}",0.95
54,"{""refString"":""Mäklin, F. G. [New species and notes]. In: Mannerheim, C. G. Dritter Nachtrag zur Kaefer-Fauna der Nord-Amerikanischer Laender des Russischen Reiches. Bulletin de la Société Impériale des Naturalistes de Moscou, 26 (3): 95-273. (1853)."",""yearStart"":1853,""volume"":26,""pageStart"":95,""pageEnd"":273}","{""itemId"":105962,""yearAggr"":1921,""titleName"":""Entomologische Blätter :"",""volume"":""Jahrg.17 1921"",""partPages"":null,""titleYearStart"":1905,""titleYearEnd"":1944,""pageNum"":115}",0.2
54,"{""refString"":""Mäklin, F. G. [New species and notes]. In: Mannerheim, C. G. Dritter Nachtrag zur Kaefer-Fauna der Nord-Amerikanischer Laender des Russischen Reiches. Bulletin de la Société Impériale des Naturalistes de Moscou, 26 (3): 95-273. (1853)."",""yearStart"":1853,""volume"":26,""pageStart"":95,""pageEnd"":273}","{""itemId"":54812,""yearAggr"":1927,""titleName"":""Proceedings of the Entomological Society of Washington"",""volume"":""v.29-30 (1927-1928)"",""partPages"":null,""titleYearStart"":1884,""titleYearEnd"":null,""pageNum"":173}",0.2
54,"{""refString"":""Mäklin, F. G. [New species and notes]. In: Mannerheim, C. G. Dritter Nachtrag zur Kaefer-Fauna der Nord-Amerikanischer Laender des Russischen Reiches. Bulletin de la Société Impériale des Naturalistes de Moscou, 26 (3): 95-273. (1853)."",""yearStart"":1853,""volume"":26,""pageStart"":95,""pageEnd"":273}","{""itemId"":35931,""yearAggr"":1857,""titleName"":""Entomologische Zeitung"",""volume"":""Jahrg.18 (1857)"",""partPages"":""321-348"",""titleYearStart"":1840,""titleYearEnd"":1911,""pageNum"":344}",0.2
498,"{""refString"":""Ruiz & Pav. In: Fl. Per. 3: 16. (1802)."",""yearStart"":1802,""volume"":3,""pageStart"":16}","{""itemId"":15402,""yearAggr"":1798,""titleName"":""Systema vegetabilium florae Peruvianae et Chilensis :"",""volume"":null,""partPages"":null,""titleYearStart"":1798,""titleYearEnd"":null,""pageNum"":441}",0.2
498,"{""refString"":""Ruiz & Pav. In: Fl. Per. 3: 16. (1802)."",""yearStart"":1802,""volume"":3,""pageStart"":16}","{""itemId"":62429,""yearAggr"":1831,""titleName"":""A general history of the dichlamydeous plants"",""volume"":""3"",""partPages"":null,""titleYearStart"":1831,""titleYearEnd"":1838,""pageNum"":194}",0.2
498,"{""refString"":""Ruiz & Pav. In: Fl. Per. 3: 16. (1802)."",""yearStart"":1802,""volume"":3,""pageStart"":16}","{""itemId"":55521,""yearAggr"":1834,""titleName"":""A general system of gardening and botany"",""volume"":""v.3 (1834)"",""partPages"":null,""titleYearStart"":1831,""titleYearEnd"":1838,""pageNum"":194}",0.2
498,"{""refString"":""Ruiz & Pav. In: Fl. Per. 3: 16. (1802)."",""yearStart"":1802,""volume"":3,""pageStart"":16}","{""itemId"":207351,""yearAggr"":1838,""titleName"":""A general history of the dichlamydeous plants, comprising complete descriptions of the different orders : together with the characters of the genera and species, and an enumeration of the cultivated varieties ... the scientific names accentuated, their et"",""volume"":""3"",""partPages"":null,""titleYearStart"":1838,""titleYearEnd"":null,""pageNum"":194}",0.2
499,"{""refString"":""G. Don. In: Gen. Hist. 3: 819. (1834)."",""yearStart"":1834,""volume"":3,""pageStart"":819}","{""itemId"":7156,""yearAggr"":1838,""titleName"":""Prodromus systematis naturalis regni vegetabilis, sive, Enumeratio contracta ordinum generum specierumque plantarum huc usque cognitarium, juxta methodi naturalis, normas digesta"",""volume"":""v.7 (1838)"",""partPages"":null,""titleYearStart"":1824,""titleYearEnd"":1873,""pageNum"":627}",0.2
296,"{""refString"":""Motschulsky, V. Entomologie spéciale: Insectes des Indes orientales, et de contrées analogues. 2:de Série. Études Entomologiques, 8: 25-118. (1860)."",""yearStart"":1860,""volume"":8,""pageStart"":25,""pageEnd"":118}","{""itemId"":216938,""yearAggr"":1853,""titleName"":""Etudes entomologiques"",""volume"":""v.1-11 (1852-1862)"",""partPages"":null,""titleYearStart"":1852,""titleYearEnd"":1862,""pageNum"":87}",0.95
296,"{""refString"":""Motschulsky, V. Entomologie spéciale: Insectes des Indes orientales, et de contrées analogues. 2:de Série. Études Entomologiques, 8: 25-118. (1860)."",""yearStart"":1860,""volume"":8,""pageStart"":25,""pageEnd"":118}","{""itemId"":30708,""yearAggr"":1860,""titleName"":""Archiv für Naturgeschichte."",""volume"":""Jahrg.26:Bd.2 (1860)"",""partPages"":null,""titleYearStart"":1835,""titleYearEnd"":1912,""pageNum"":448}",0.2
296,"{""refString"":""Motschulsky, V. Entomologie spéciale: Insectes des Indes orientales, et de contrées analogues. 2:de Série. Études Entomologiques, 8: 25-118. (1860)."",""yearStart"":1860,""volume"":8,""pageStart"":25,""pageEnd"":118}","{""itemId"":48718,""yearAggr"":1860,""titleName"":""Archiv für Naturgeschichte."",""volume"":""Jahrg.26:Bd.1-2 (1860)"",""partPages"":""357-531"",""titleYearStart"":1835,""titleYearEnd"":1912,""pageNum"":448}",0.2
296,"{""refString"":""Motschulsky, V. Entomologie spéciale: Insectes des Indes orientales, et de contrées analogues. 2:de Série. Études Entomologiques, 8: 25-118. (1860)."",""yearStart"":1860,""volume"":8,""pageStart"":25,""pageEnd"":118}","{""itemId"":152369,""yearAggr"":1861,""titleName"":""Bulletin de la Société impériale des naturalistes de Moscou"",""volume"":""t.34:no.1-4 (1861)"",""partPages"":null,""titleYearStart"":1829,""titleYearEnd"":1916,""pageNum"":154}",0.2
296,"{""refString"":""Motschulsky, V. Entomologie spéciale: Insectes des Indes orientales, et de contrées analogues. 2:de Série. Études Entomologiques, 8: 25-118. (1860)."",""yearStart"":1860,""volume"":8,""pageStart"":25,""pageEnd"":118}","{""itemId"":212560,""yearAggr"":1858,""titleName"":""Etudes entomologiques"",""volume"":""v.7-8 (1858-1859)"",""partPages"":null,""titleYearStart"":1852,""titleYearEnd"":1862,""pageNum"":23}",0.2
296,"{""refString"":""Motschulsky, V. Entomologie spéciale: Insectes des Indes orientales, et de contrées analogues. 2:de Série. Études Entomologiques, 8: 25-118. (1860)."",""yearStart"":1860,""volume"":8,""pageStart"":25,""pageEnd"":118}","{""itemId"":33141,""yearAggr"":1952,""titleName"":""Bulletin"",""volume"":""no.200 (1952)"",""partPages"":""1-483"",""titleYearStart"":1907,""titleYearEnd"":1971,""pageNum"":376}",0.2
272,"{""refString"":""MASON Larry G. Geographic and temporal variation in natural populations of Tetraopes tetraophthalmus. Systematic Zoology 13: 161-181. (1964)."",""yearStart"":1964,""volume"":13,""pageStart"":161,""pageEnd"":181}","{""itemId"":208153,""yearAggr"":1964,""titleName"":""Zoologica"",""volume"":""v.49 (1964)"",""partPages"":""137-159"",""titleYearStart"":1907,""titleYearEnd"":1974,""pageNum"":151}",0.2
272,"{""refString"":""MASON Larry G. Geographic and temporal variation in natural populations of Tetraopes tetraophthalmus. Systematic Zoology 13: 161-181. (1964)."",""yearStart"":1964,""volume"":13,""pageStart"":161,""pageEnd"":181}","{""itemId"":72332,""yearAggr"":1912,""titleName"":""Elementary entomology"",""volume"":null,""partPages"":null,""titleYearStart"":1912,""titleYearEnd"":null,""pageNum"":161}",0.2
272,"{""refString"":""MASON Larry G. Geographic and temporal variation in natural populations of Tetraopes tetraophthalmus. Systematic Zoology 13: 161-181. (1964)."",""yearStart"":1964,""volume"":13,""pageStart"":161,""pageEnd"":181}","{""itemId"":83152,""yearAggr"":1912,""titleName"":""Elementary entomology"",""volume"":""(1912)"",""partPages"":null,""titleYearStart"":1912,""titleYearEnd"":null,""pageNum"":161}",0.2
272,"{""refString"":""MASON Larry G. Geographic and temporal variation in natural populations of Tetraopes tetraophthalmus. Systematic Zoology 13: 161-181. (1964)."",""yearStart"":1964,""volume"":13,""pageStart"":161,""pageEnd"":181}","{""itemId"":175097,""yearAggr"":1980,""titleName"":""Transactions of the Ottawa Field-Naturalists' Club and the Ottawa naturalist index"",""volume"":null,""partPages"":null,""titleYearStart"":1980,""titleYearEnd"":null,""pageNum"":177}",0.2
272,"{""refString"":""MASON Larry G. Geographic and temporal variation in natural populations of Tetraopes tetraophthalmus. Systematic Zoology 13: 161-181. (1964)."",""yearStart"":1964,""volume"":13,""pageStart"":161,""pageEnd"":181}","{""itemId"":204850,""yearAggr"":1941,""titleName"":""Bulletin of the Brooklyn Entomological Society"",""volume"":""new ser.:v.36-37 (1941-1942)"",""partPages"":null,""titleYearStart"":1878,""titleYearEnd"":1965,""pageNum"":230}",0.2
272,"{""refString"":""MASON Larry G. Geographic and temporal variation in natural populations of Tetraopes tetraophthalmus. Systematic Zoology 13: 161-181. (1964)."",""yearStart"":1964,""volume"":13,""pageStart"":161,""pageEnd"":181}","{""itemId"":89098,""yearAggr"":1965,""titleName"":""The Canadian field-naturalist."",""volume"":""v.79 (1965)"",""partPages"":null,""titleYearStart"":1919,""titleYearEnd"":null,""pageNum"":260}",0.2
272,"{""refString"":""MASON Larry G. Geographic and temporal variation in natural populations of Tetraopes tetraophthalmus. Systematic Zoology 13: 161-181. (1964)."",""yearStart"":1964,""volume"":13,""pageStart"":161,""pageEnd"":181}","{""itemId"":54859,""yearAggr"":1959,""titleName"":""Proceedings of the Entomological Society of Washington"",""volume"":""v.61-62 (1959-1960)"",""partPages"":""241-248"",""titleYearStart"":1884,""titleYearEnd"":null,""pageNum"":248}",0.2
272,"{""refString"":""MASON Larry G. Geographic and temporal variation in natural populations of Tetraopes tetraophthalmus. Systematic Zoology 13: 161-181. (1964)."",""yearStart"":1964,""volume"":13,""pageStart"":161,""pageEnd"":181}","{""itemId"":28930,""yearAggr"":1899,""titleName"":""The Ottawa naturalist."",""volume"":""v. 13 (1899-1900)"",""partPages"":null,""titleYearStart"":1887,""titleYearEnd"":1919,""pageNum"":68}",0.2
